client_id,product_category,product_type,potential_value,potential_family_count
1000101178,Categoria C1,commodity,3410.04,1
1000101178,Categoria C2,commodity,1667.34,2
1000101181,Categoria C1,commodity,2223.12,1
1000101181,Categoria C2,commodity,1086.44,2
1000101182,Categoria C1,commodity,6820.08,1
1000101182,Categoria C2,commodity,3334.68,2
1000101183,Categoria C1,commodity,2223.12,1
1000101183,Categoria C2,commodity,1086.44,2
1000101184,Categoria C1,commodity,2223.12,1
1000101184,Categoria C2,commodity,1086.44,2
1000101185,Categoria C1,commodity,3410.04,1
1000101185,Categoria C2,commodity,1667.34,2
1000101186,Categoria C1,commodity,4546.72,1
1000101186,Categoria C2,commodity,2223.12,2
1000101187,Categoria C1,commodity,2223.12,1
1000101187,Categoria C2,commodity,1086.44,2
1000101188,Categoria C1,commodity,2223.12,1
1000101188,Categoria C2,commodity,1086.44,2
1000101189,Categoria C1,commodity,3410.04,1
1000101189,Categoria C2,commodity,1667.34,2
1000101190,Categoria C1,commodity,5683.4,1
1000101190,Categoria C2,commodity,2778.9,2
1000101191,Categoria C1,commodity,5683.4,1
1000101191,Categoria C2,commodity,2778.9,2
1000101192,Categoria C1,commodity,4546.72,1
1000101192,Categoria C2,commodity,2223.12,2
1000101194,Categoria C1,commodity,4546.72,1
1000101194,Categoria C2,commodity,2223.12,2
1000101195,Categoria C1,commodity,0.0,1
1000101195,Categoria C2,commodity,0.0,2
1000101196,Categoria C1,commodity,2223.12,1
1000101196,Categoria C2,commodity,1086.44,2
1000101197,Categoria C1,commodity,3410.04,1
1000101197,Categoria C2,commodity,1667.34,2
1000101198,Categoria C1,commodity,3410.04,1
1000101198,Categoria C2,commodity,1667.34,2
1000101199,Categoria C1,commodity,4546.72,1
1000101199,Categoria C2,commodity,2223.12,2
1000101201,Categoria C1,commodity,1802.36,1
1000101201,Categoria C2,commodity,879.2,2
1000101202,Categoria C1,commodity,2223.12,1
1000101202,Categoria C2,commodity,1086.44,2
1000101203,Categoria C1,commodity,2223.12,1
1000101203,Categoria C2,commodity,1086.44,2
1000101204,Categoria C1,commodity,5683.4,1
1000101204,Categoria C2,commodity,2778.9,2
1000101207,Categoria C1,commodity,2223.12,1
1000101207,Categoria C2,commodity,1086.44,2
1000101208,Categoria C1,commodity,2223.12,1
1000101208,Categoria C2,commodity,1086.44,2
1000101209,Categoria C1,commodity,2223.12,1
1000101209,Categoria C2,commodity,1086.44,2
1000101211,Categoria C1,commodity,2223.12,1
1000101211,Categoria C2,commodity,1086.44,2
1000101212,Categoria C1,commodity,1802.36,1
1000101212,Categoria C2,commodity,879.2,2
1000101213,Categoria C1,commodity,3410.04,1
1000101213,Categoria C2,commodity,1667.34,2
1000101214,Categoria C1,commodity,1802.36,1
1000101214,Categoria C2,commodity,879.2,2
1000101215,Categoria C1,commodity,2223.12,1
1000101215,Categoria C2,commodity,1086.44,2
1000101216,Categoria C1,commodity,2223.12,1
1000101216,Categoria C2,commodity,1086.44,2
1000101217,Categoria C1,commodity,4546.72,1
1000101217,Categoria C2,commodity,2223.12,2
1000101218,Categoria C1,commodity,2223.12,1
1000101218,Categoria C2,commodity,1086.44,2
1000101219,Categoria C1,commodity,2223.12,1
1000101219,Categoria C2,commodity,1086.44,2
1000101220,Categoria C1,commodity,3410.04,1
1000101220,Categoria C2,commodity,1667.34,2
1000101221,Categoria C1,commodity,2223.12,1
1000101221,Categoria C2,commodity,1086.44,2
1000101222,Categoria C1,commodity,1802.36,1
1000101222,Categoria C2,commodity,879.2,2
1000101223,Categoria C1,commodity,2223.12,1
1000101223,Categoria C2,commodity,1086.44,2
1000101224,Categoria C1,commodity,2223.12,1
1000101224,Categoria C2,commodity,1086.44,2
1000101225,Categoria C1,commodity,3410.04,1
1000101225,Categoria C2,commodity,1667.34,2
1000101226,Categoria C1,commodity,3410.04,1
1000101226,Categoria C2,commodity,1667.34,2
1000101227,Categoria C1,commodity,1802.36,1
1000101227,Categoria C2,commodity,879.2,2
1000101229,Categoria C1,commodity,3410.04,1
1000101229,Categoria C2,commodity,1667.34,2
1000101230,Categoria C1,commodity,1802.36,1
1000101230,Categoria C2,commodity,879.2,2
1000101231,Categoria C1,commodity,2223.12,1
1000101231,Categoria C2,commodity,1086.44,2
1000101232,Categoria C1,commodity,2223.12,1
1000101232,Categoria C2,commodity,1086.44,2
1000101233,Categoria C1,commodity,2223.12,1
1000101233,Categoria C2,commodity,1086.44,2
1000101234,Categoria C1,commodity,3410.04,1
1000101234,Categoria C2,commodity,1667.34,2
1000101235,Categoria C1,commodity,4546.72,1
1000101235,Categoria C2,commodity,2223.12,2
1000101236,Categoria C1,commodity,2223.12,1
1000101236,Categoria C2,commodity,1086.44,2
1000101237,Categoria C1,commodity,3410.04,1
1000101237,Categoria C2,commodity,1667.34,2
1000101238,Categoria C1,commodity,2223.12,1
1000101238,Categoria C2,commodity,1086.44,2
1000101239,Categoria C1,commodity,2223.12,1
1000101239,Categoria C2,commodity,1086.44,2
1000101240,Categoria C1,commodity,2223.12,1
1000101240,Categoria C2,commodity,1086.44,2
1000101242,Categoria C1,commodity,2223.12,1
1000101242,Categoria C2,commodity,1086.44,2
1000101243,Categoria C1,commodity,2223.12,1
1000101243,Categoria C2,commodity,1086.44,2
1000101244,Categoria C1,commodity,0.0,1
1000101244,Categoria C2,commodity,0.0,2
1000101245,Categoria C1,commodity,2223.12,1
1000101245,Categoria C2,commodity,1086.44,2
1000101246,Categoria C1,commodity,2223.12,1
1000101246,Categoria C2,commodity,1086.44,2
1000101247,Categoria C1,commodity,3410.04,1
1000101247,Categoria C2,commodity,1667.34,2
1000101248,Categoria C1,commodity,2223.12,1
1000101248,Categoria C2,commodity,1086.44,2
1000101249,Categoria C1,commodity,2223.12,1
1000101249,Categoria C2,commodity,1086.44,2
1000101250,Categoria C1,commodity,2223.12,1
1000101250,Categoria C2,commodity,1086.44,2
1000101251,Categoria C1,commodity,2223.12,1
1000101251,Categoria C2,commodity,1086.44,2
1000101252,Categoria C1,commodity,3410.04,1
1000101252,Categoria C2,commodity,1667.34,2
1000101253,Categoria C1,commodity,2223.12,1
1000101253,Categoria C2,commodity,1086.44,2
1000101254,Categoria C1,commodity,2223.12,1
1000101254,Categoria C2,commodity,1086.44,2
1000101255,Categoria C1,commodity,2223.12,1
1000101255,Categoria C2,commodity,1086.44,2
1000101256,Categoria C1,commodity,2223.12,1
1000101256,Categoria C2,commodity,1086.44,2
1000101257,Categoria C1,commodity,2223.12,1
1000101257,Categoria C2,commodity,1086.44,2
1000101258,Categoria C1,commodity,2223.12,1
1000101258,Categoria C2,commodity,1086.44,2
1000101259,Categoria C1,commodity,0.0,1
1000101259,Categoria C2,commodity,0.0,2
1000101260,Categoria C1,commodity,2223.12,1
1000101260,Categoria C2,commodity,1086.44,2
1000101261,Categoria C1,commodity,3410.04,1
1000101261,Categoria C2,commodity,1667.34,2
1000101262,Categoria C1,commodity,2223.12,1
1000101262,Categoria C2,commodity,1086.44,2
1000101263,Categoria C1,commodity,2223.12,1
1000101263,Categoria C2,commodity,1086.44,2
1000101264,Categoria C1,commodity,2223.12,1
1000101264,Categoria C2,commodity,1086.44,2
1000101265,Categoria C1,commodity,2223.12,1
1000101265,Categoria C2,commodity,1086.44,2
1000101266,Categoria C1,commodity,2223.12,1
1000101266,Categoria C2,commodity,1086.44,2
1000101267,Categoria C1,commodity,2223.12,1
1000101267,Categoria C2,commodity,1086.44,2
1000101268,Categoria C1,commodity,2223.12,1
1000101268,Categoria C2,commodity,1086.44,2
1000101269,Categoria C1,commodity,2223.12,1
1000101269,Categoria C2,commodity,1086.44,2
1000101270,Categoria C1,commodity,2223.12,1
1000101270,Categoria C2,commodity,1086.44,2
1000101271,Categoria C1,commodity,2223.12,1
1000101271,Categoria C2,commodity,1086.44,2
1000101272,Categoria C1,commodity,2223.12,1
1000101272,Categoria C2,commodity,1086.44,2
1000101273,Categoria C1,commodity,3410.04,1
1000101273,Categoria C2,commodity,1667.34,2
1000101274,Categoria C1,commodity,2223.12,1
1000101274,Categoria C2,commodity,1086.44,2
1000101275,Categoria C1,commodity,2223.12,1
1000101275,Categoria C2,commodity,1086.44,2
1000101276,Categoria C1,commodity,2223.12,1
1000101276,Categoria C2,commodity,1086.44,2
1000101277,Categoria C1,commodity,2223.12,1
1000101277,Categoria C2,commodity,1086.44,2
1000101278,Categoria C1,commodity,2223.12,1
1000101278,Categoria C2,commodity,1086.44,2
1000101279,Categoria C1,commodity,2223.12,1
1000101279,Categoria C2,commodity,1086.44,2
1000101280,Categoria C1,commodity,3410.04,1
1000101280,Categoria C2,commodity,1667.34,2
1000101281,Categoria C1,commodity,2223.12,1
1000101281,Categoria C2,commodity,1086.44,2
1000101282,Categoria C1,commodity,2223.12,1
1000101282,Categoria C2,commodity,1086.44,2
1000101283,Categoria C1,commodity,2223.12,1
1000101283,Categoria C2,commodity,1086.44,2
1000101284,Categoria C1,commodity,2223.12,1
1000101284,Categoria C2,commodity,1086.44,2
1000101285,Categoria C1,commodity,2223.12,1
1000101285,Categoria C2,commodity,1086.44,2
1000101286,Categoria C1,commodity,0.0,1
1000101286,Categoria C2,commodity,0.0,2
1000101287,Categoria C1,commodity,2223.12,1
1000101287,Categoria C2,commodity,1086.44,2
1000101288,Categoria C1,commodity,2223.12,1
1000101288,Categoria C2,commodity,1086.44,2
1000101289,Categoria C1,commodity,2223.12,1
1000101289,Categoria C2,commodity,1086.44,2
1000101290,Categoria C1,commodity,2223.12,1
1000101290,Categoria C2,commodity,1086.44,2
1000101291,Categoria C1,commodity,2223.12,1
1000101291,Categoria C2,commodity,1086.44,2
1000101292,Categoria C1,commodity,2223.12,1
1000101292,Categoria C2,commodity,1086.44,2
1000101293,Categoria C1,commodity,2223.12,1
1000101293,Categoria C2,commodity,1086.44,2
1000101294,Categoria C1,commodity,2223.12,1
1000101294,Categoria C2,commodity,1086.44,2
1000101295,Categoria C1,commodity,2223.12,1
1000101295,Categoria C2,commodity,1086.44,2
1000101296,Categoria C1,commodity,2223.12,1
1000101296,Categoria C2,commodity,1086.44,2
1000101297,Categoria C1,commodity,0.0,1
1000101297,Categoria C2,commodity,0.0,2
1000101298,Categoria C1,commodity,2223.12,1
1000101298,Categoria C2,commodity,1086.44,2
1000101299,Categoria C1,commodity,3410.04,1
1000101299,Categoria C2,commodity,1667.34,2
1000101300,Categoria C1,commodity,3410.04,1
1000101300,Categoria C2,commodity,1667.34,2
1000101301,Categoria C1,commodity,2223.12,1
1000101301,Categoria C2,commodity,1086.44,2
1000101302,Categoria C1,commodity,2223.12,1
1000101302,Categoria C2,commodity,1086.44,2
1000101303,Categoria C1,commodity,2223.12,1
1000101303,Categoria C2,commodity,1086.44,2
1000101304,Categoria C1,commodity,2223.12,1
1000101304,Categoria C2,commodity,1086.44,2
1000101305,Categoria C1,commodity,2223.12,1
1000101305,Categoria C2,commodity,1086.44,2
1000101306,Categoria C1,commodity,2223.12,1
1000101306,Categoria C2,commodity,1086.44,2
1000101307,Categoria C1,commodity,2223.12,1
1000101307,Categoria C2,commodity,1086.44,2
1000101308,Categoria C1,commodity,2223.12,1
1000101308,Categoria C2,commodity,1086.44,2
1000101309,Categoria C1,commodity,0.0,1
1000101309,Categoria C2,commodity,0.0,2
1000101310,Categoria C1,commodity,3410.04,1
1000101310,Categoria C2,commodity,1667.34,2
1000101311,Categoria C1,commodity,3410.04,1
1000101311,Categoria C2,commodity,1667.34,2
1000101312,Categoria C1,commodity,3410.04,1
1000101312,Categoria C2,commodity,1667.34,2
1000101313,Categoria C1,commodity,3410.04,1
1000101313,Categoria C2,commodity,1667.34,2
1000101314,Categoria C1,commodity,3410.04,1
1000101314,Categoria C2,commodity,1667.34,2
1000101315,Categoria C1,commodity,3410.04,1
1000101315,Categoria C2,commodity,1667.34,2
1000101316,Categoria C1,commodity,4546.72,1
1000101316,Categoria C2,commodity,2223.12,2
1000101317,Categoria C1,commodity,3410.04,1
1000101317,Categoria C2,commodity,1667.34,2
1000101318,Categoria C1,commodity,2223.12,1
1000101318,Categoria C2,commodity,1086.44,2
1000101319,Categoria C1,commodity,3410.04,1
1000101319,Categoria C2,commodity,1667.34,2
1000101320,Categoria C1,commodity,3410.04,1
1000101320,Categoria C2,commodity,1667.34,2
1000101321,Categoria C1,commodity,2223.12,1
1000101321,Categoria C2,commodity,1086.44,2
1000101322,Categoria C1,commodity,2223.12,1
1000101322,Categoria C2,commodity,1086.44,2
1000101323,Categoria C1,commodity,2223.12,1
1000101323,Categoria C2,commodity,1086.44,2
1000101324,Categoria C1,commodity,3410.04,1
1000101324,Categoria C2,commodity,1667.34,2
1000101325,Categoria C1,commodity,2223.12,1
1000101325,Categoria C2,commodity,1086.44,2
1000101326,Categoria C1,commodity,2223.12,1
1000101326,Categoria C2,commodity,1086.44,2
1000101327,Categoria C1,commodity,2223.12,1
1000101327,Categoria C2,commodity,1086.44,2
1000101328,Categoria C1,commodity,2223.12,1
1000101328,Categoria C2,commodity,1086.44,2
1000101329,Categoria C1,commodity,2223.12,1
1000101329,Categoria C2,commodity,1086.44,2
1000101330,Categoria C1,commodity,2223.12,1
1000101330,Categoria C2,commodity,1086.44,2
1000101331,Categoria C1,commodity,2223.12,1
1000101331,Categoria C2,commodity,1086.44,2
1000101332,Categoria C1,commodity,2223.12,1
1000101332,Categoria C2,commodity,1086.44,2
1000101333,Categoria C1,commodity,2223.12,1
1000101333,Categoria C2,commodity,1086.44,2
1000101334,Categoria C1,commodity,2223.12,1
1000101334,Categoria C2,commodity,1086.44,2
1000101335,Categoria C1,commodity,2223.12,1
1000101335,Categoria C2,commodity,1086.44,2
1000101336,Categoria C1,commodity,3410.04,1
1000101336,Categoria C2,commodity,1667.34,2
1000101337,Categoria C1,commodity,2223.12,1
1000101337,Categoria C2,commodity,1086.44,2
1000101338,Categoria C1,commodity,2223.12,1
1000101338,Categoria C2,commodity,1086.44,2
1000101339,Categoria C1,commodity,2223.12,1
1000101339,Categoria C2,commodity,1086.44,2
1000101340,Categoria C1,commodity,2223.12,1
1000101340,Categoria C2,commodity,1086.44,2
1000101341,Categoria C1,commodity,2223.12,1
1000101341,Categoria C2,commodity,1086.44,2
1000101342,Categoria C1,commodity,3410.04,1
1000101342,Categoria C2,commodity,1667.34,2
1000101343,Categoria C1,commodity,2223.12,1
1000101343,Categoria C2,commodity,1086.44,2
1000101344,Categoria C1,commodity,2223.12,1
1000101344,Categoria C2,commodity,1086.44,2
1000101345,Categoria C1,commodity,0.0,1
1000101345,Categoria C2,commodity,0.0,2
1000101346,Categoria C1,commodity,2223.12,1
1000101346,Categoria C2,commodity,1086.44,2
1000101347,Categoria C1,commodity,2223.12,1
1000101347,Categoria C2,commodity,1086.44,2
1000101348,Categoria C1,commodity,2223.12,1
1000101348,Categoria C2,commodity,1086.44,2
1000101349,Categoria C1,commodity,2223.12,1
1000101349,Categoria C2,commodity,1086.44,2
1000101350,Categoria C1,commodity,3410.04,1
1000101350,Categoria C2,commodity,1667.34,2
1000101351,Categoria C1,commodity,2223.12,1
1000101351,Categoria C2,commodity,1086.44,2
1000101352,Categoria C1,commodity,2223.12,1
1000101352,Categoria C2,commodity,1086.44,2
1000101353,Categoria C1,commodity,2223.12,1
1000101353,Categoria C2,commodity,1086.44,2
1000101354,Categoria C1,commodity,2223.12,1
1000101354,Categoria C2,commodity,1086.44,2
1000101355,Categoria C1,commodity,2223.12,1
1000101355,Categoria C2,commodity,1086.44,2
1000101356,Categoria C1,commodity,2223.12,1
1000101356,Categoria C2,commodity,1086.44,2
1000101357,Categoria C1,commodity,2223.12,1
1000101357,Categoria C2,commodity,1086.44,2
1000101358,Categoria C1,commodity,2223.12,1
1000101358,Categoria C2,commodity,1086.44,2
1000101359,Categoria C1,commodity,2223.12,1
1000101359,Categoria C2,commodity,1086.44,2
1000101360,Categoria C1,commodity,2223.12,1
1000101360,Categoria C2,commodity,1086.44,2
1000101361,Categoria C1,commodity,2223.12,1
1000101361,Categoria C2,commodity,1086.44,2
1000101362,Categoria C1,commodity,3410.04,1
1000101362,Categoria C2,commodity,1667.34,2
1000101363,Categoria C1,commodity,2223.12,1
1000101363,Categoria C2,commodity,1086.44,2
1000101364,Categoria C1,commodity,2223.12,1
1000101364,Categoria C2,commodity,1086.44,2
1000101365,Categoria C1,commodity,2223.12,1
1000101365,Categoria C2,commodity,1086.44,2
1000101366,Categoria C1,commodity,2223.12,1
1000101366,Categoria C2,commodity,1086.44,2
1000101367,Categoria C1,commodity,0.0,1
1000101367,Categoria C2,commodity,0.0,2
1000101368,Categoria C1,commodity,0.0,1
1000101368,Categoria C2,commodity,0.0,2
1000101369,Categoria C1,commodity,0.0,1
1000101369,Categoria C2,commodity,0.0,2
1000101370,Categoria C1,commodity,2223.12,1
1000101370,Categoria C2,commodity,1086.44,2
1000101371,Categoria C1,commodity,2223.12,1
1000101371,Categoria C2,commodity,1086.44,2
1000101372,Categoria C1,commodity,2223.12,1
1000101372,Categoria C2,commodity,1086.44,2
1000101373,Categoria C1,commodity,4546.72,1
1000101373,Categoria C2,commodity,2223.12,2
1000101374,Categoria C1,commodity,2223.12,1
1000101374,Categoria C2,commodity,1086.44,2
1000101375,Categoria C1,commodity,2223.12,1
1000101375,Categoria C2,commodity,1086.44,2
1000101376,Categoria C1,commodity,2223.12,1
1000101376,Categoria C2,commodity,1086.44,2
1000101377,Categoria C1,commodity,2223.12,1
1000101377,Categoria C2,commodity,1086.44,2
1000101378,Categoria C1,commodity,2223.12,1
1000101378,Categoria C2,commodity,1086.44,2
1000101379,Categoria C1,commodity,2223.12,1
1000101379,Categoria C2,commodity,1086.44,2
1000101380,Categoria C1,commodity,2223.12,1
1000101380,Categoria C2,commodity,1086.44,2
1000101381,Categoria C1,commodity,2223.12,1
1000101381,Categoria C2,commodity,1086.44,2
1000101382,Categoria C1,commodity,2223.12,1
1000101382,Categoria C2,commodity,1086.44,2
1000101383,Categoria C1,commodity,2223.12,1
1000101383,Categoria C2,commodity,1086.44,2
1000101384,Categoria C1,commodity,3410.04,1
1000101384,Categoria C2,commodity,1667.34,2
1000101385,Categoria C1,commodity,2223.12,1
1000101385,Categoria C2,commodity,1086.44,2
1000101386,Categoria C1,commodity,2223.12,1
1000101386,Categoria C2,commodity,1086.44,2
1000101387,Categoria C1,commodity,2223.12,1
1000101387,Categoria C2,commodity,1086.44,2
1000101388,Categoria C1,commodity,2223.12,1
1000101388,Categoria C2,commodity,1086.44,2
1000101389,Categoria C1,commodity,2223.12,1
1000101389,Categoria C2,commodity,1086.44,2
1000101390,Categoria C1,commodity,2223.12,1
1000101390,Categoria C2,commodity,1086.44,2
1000101391,Categoria C1,commodity,2223.12,1
1000101391,Categoria C2,commodity,1086.44,2
1000101392,Categoria C1,commodity,2223.12,1
1000101392,Categoria C2,commodity,1086.44,2
1000101393,Categoria C1,commodity,2223.12,1
1000101393,Categoria C2,commodity,1086.44,2
1000101394,Categoria C1,commodity,2223.12,1
1000101394,Categoria C2,commodity,1086.44,2
1000101395,Categoria C1,commodity,3410.04,1
1000101395,Categoria C2,commodity,1667.34,2
1000101396,Categoria C1,commodity,2223.12,1
1000101396,Categoria C2,commodity,1086.44,2
1000101397,Categoria C1,commodity,2223.12,1
1000101397,Categoria C2,commodity,1086.44,2
1000101398,Categoria C1,commodity,2223.12,1
1000101398,Categoria C2,commodity,1086.44,2
1000101399,Categoria C1,commodity,3410.04,1
1000101399,Categoria C2,commodity,1667.34,2
1000101400,Categoria C1,commodity,2223.12,1
1000101400,Categoria C2,commodity,1086.44,2
1000101401,Categoria C1,commodity,0.0,1
1000101401,Categoria C2,commodity,0.0,2
1000101402,Categoria C1,commodity,2223.12,1
1000101402,Categoria C2,commodity,1086.44,2
1000101403,Categoria C1,commodity,2223.12,1
1000101403,Categoria C2,commodity,1086.44,2
1000101404,Categoria C1,commodity,2223.12,1
1000101404,Categoria C2,commodity,1086.44,2
1000101405,Categoria C1,commodity,2223.12,1
1000101405,Categoria C2,commodity,1086.44,2
1000101406,Categoria C1,commodity,2223.12,1
1000101406,Categoria C2,commodity,1086.44,2
1000101407,Categoria C1,commodity,2223.12,1
1000101407,Categoria C2,commodity,1086.44,2
1000101408,Categoria C1,commodity,2223.12,1
1000101408,Categoria C2,commodity,1086.44,2
1000101409,Categoria C1,commodity,2223.12,1
1000101409,Categoria C2,commodity,1086.44,2
1000101410,Categoria C1,commodity,2223.12,1
1000101410,Categoria C2,commodity,1086.44,2
1000101411,Categoria C1,commodity,2223.12,1
1000101411,Categoria C2,commodity,1086.44,2
1000101412,Categoria C1,commodity,2223.12,1
1000101412,Categoria C2,commodity,1086.44,2
1000101414,Categoria C1,commodity,2223.12,1
1000101414,Categoria C2,commodity,1086.44,2
1000101415,Categoria C1,commodity,2223.12,1
1000101415,Categoria C2,commodity,1086.44,2
1000101416,Categoria C1,commodity,2223.12,1
1000101416,Categoria C2,commodity,1086.44,2
1000101417,Categoria C1,commodity,2223.12,1
1000101417,Categoria C2,commodity,1086.44,2
1000101418,Categoria C1,commodity,2223.12,1
1000101418,Categoria C2,commodity,1086.44,2
1000101419,Categoria C1,commodity,2223.12,1
1000101419,Categoria C2,commodity,1086.44,2
1000101420,Categoria C1,commodity,0.0,1
1000101420,Categoria C2,commodity,0.0,2
1000101421,Categoria C1,commodity,0.0,1
1000101421,Categoria C2,commodity,0.0,2
1000101422,Categoria C1,commodity,2223.12,1
1000101422,Categoria C2,commodity,1086.44,2
1000101423,Categoria C1,commodity,2223.12,1
1000101423,Categoria C2,commodity,1086.44,2
1000101424,Categoria C1,commodity,2223.12,1
1000101424,Categoria C2,commodity,1086.44,2
1000101425,Categoria C1,commodity,2223.12,1
1000101425,Categoria C2,commodity,1086.44,2
1000101426,Categoria C1,commodity,2223.12,1
1000101426,Categoria C2,commodity,1086.44,2
1000101427,Categoria C1,commodity,2223.12,1
1000101427,Categoria C2,commodity,1086.44,2
1000101428,Categoria C1,commodity,3410.04,1
1000101428,Categoria C2,commodity,1667.34,2
1000101429,Categoria C1,commodity,1802.36,1
1000101429,Categoria C2,commodity,879.2,2
1000101430,Categoria C1,commodity,4546.72,1
1000101430,Categoria C2,commodity,2223.12,2
1000101431,Categoria C1,commodity,2223.12,1
1000101431,Categoria C2,commodity,1086.44,2
1000101432,Categoria C1,commodity,3410.04,1
1000101432,Categoria C2,commodity,1667.34,2
1000101434,Categoria C1,commodity,4546.72,1
1000101434,Categoria C2,commodity,2223.12,2
1000101435,Categoria C1,commodity,2223.12,1
1000101435,Categoria C2,commodity,1086.44,2
1000101436,Categoria C1,commodity,3410.04,1
1000101436,Categoria C2,commodity,1667.34,2
1000101437,Categoria C1,commodity,2223.12,1
1000101437,Categoria C2,commodity,1086.44,2
1000101438,Categoria C1,commodity,1802.36,1
1000101438,Categoria C2,commodity,879.2,2
1000101439,Categoria C1,commodity,1802.36,1
1000101439,Categoria C2,commodity,879.2,2
1000101440,Categoria C1,commodity,3410.04,1
1000101440,Categoria C2,commodity,1667.34,2
1000101441,Categoria C1,commodity,3410.04,1
1000101441,Categoria C2,commodity,1667.34,2
1000101442,Categoria C1,commodity,2223.12,1
1000101442,Categoria C2,commodity,1086.44,2
1000101444,Categoria C1,commodity,1802.36,1
1000101444,Categoria C2,commodity,879.2,2
1000101445,Categoria C1,commodity,1802.36,1
1000101445,Categoria C2,commodity,879.2,2
1000101446,Categoria C1,commodity,1802.36,1
1000101446,Categoria C2,commodity,879.2,2
1000101447,Categoria C1,commodity,3410.04,1
1000101447,Categoria C2,commodity,1667.34,2
1000101448,Categoria C1,commodity,2223.12,1
1000101448,Categoria C2,commodity,1086.44,2
1000101449,Categoria C1,commodity,4546.72,1
1000101449,Categoria C2,commodity,2223.12,2
1000101450,Categoria C1,commodity,1802.36,1
1000101450,Categoria C2,commodity,879.2,2
1000101451,Categoria C1,commodity,2223.12,1
1000101451,Categoria C2,commodity,1086.44,2
1000101452,Categoria C1,commodity,3410.04,1
1000101452,Categoria C2,commodity,1667.34,2
1000101453,Categoria C1,commodity,3410.04,1
1000101453,Categoria C2,commodity,1667.34,2
1000101454,Categoria C1,commodity,2223.12,1
1000101454,Categoria C2,commodity,1086.44,2
1000101455,Categoria C1,commodity,3410.04,1
1000101455,Categoria C2,commodity,1667.34,2
1000101456,Categoria C1,commodity,2223.12,1
1000101456,Categoria C2,commodity,1086.44,2
1000101458,Categoria C1,commodity,1802.36,1
1000101458,Categoria C2,commodity,879.2,2
1000101459,Categoria C1,commodity,1802.36,1
1000101459,Categoria C2,commodity,879.2,2
1000101460,Categoria C1,commodity,2223.12,1
1000101460,Categoria C2,commodity,1086.44,2
1000101461,Categoria C1,commodity,1802.36,1
1000101461,Categoria C2,commodity,879.2,2
1000101462,Categoria C1,commodity,1802.36,1
1000101462,Categoria C2,commodity,879.2,2
1000101463,Categoria C1,commodity,3410.04,1
1000101463,Categoria C2,commodity,1667.34,2
1000101464,Categoria C1,commodity,3410.04,1
1000101464,Categoria C2,commodity,1667.34,2
1000101465,Categoria C1,commodity,3410.04,1
1000101465,Categoria C2,commodity,1667.34,2
1000101466,Categoria C1,commodity,3410.04,1
1000101466,Categoria C2,commodity,1667.34,2
1000101467,Categoria C1,commodity,2223.12,1
1000101467,Categoria C2,commodity,1086.44,2
1000101468,Categoria C1,commodity,3410.04,1
1000101468,Categoria C2,commodity,1667.34,2
1000101469,Categoria C1,commodity,4546.72,1
1000101469,Categoria C2,commodity,2223.12,2
1000101471,Categoria C1,commodity,3410.04,1
1000101471,Categoria C2,commodity,1667.34,2
1000101472,Categoria C1,commodity,3410.04,1
1000101472,Categoria C2,commodity,1667.34,2
1000101473,Categoria C1,commodity,3410.04,1
1000101473,Categoria C2,commodity,1667.34,2
1000101474,Categoria C1,commodity,2223.12,1
1000101474,Categoria C2,commodity,1086.44,2
1000101475,Categoria C1,commodity,2223.12,1
1000101475,Categoria C2,commodity,1086.44,2
1000101476,Categoria C1,commodity,2223.12,1
1000101476,Categoria C2,commodity,1086.44,2
1000101477,Categoria C1,commodity,2223.12,1
1000101477,Categoria C2,commodity,1086.44,2
1000101478,Categoria C1,commodity,2223.12,1
1000101478,Categoria C2,commodity,1086.44,2
1000101479,Categoria C1,commodity,3410.04,1
1000101479,Categoria C2,commodity,1667.34,2
1000101480,Categoria C1,commodity,2223.12,1
1000101480,Categoria C2,commodity,1086.44,2
1000101481,Categoria C1,commodity,2223.12,1
1000101481,Categoria C2,commodity,1086.44,2
1000101482,Categoria C1,commodity,2223.12,1
1000101482,Categoria C2,commodity,1086.44,2
1000101484,Categoria C1,commodity,2223.12,1
1000101484,Categoria C2,commodity,1086.44,2
1000101485,Categoria C1,commodity,3410.04,1
1000101485,Categoria C2,commodity,1667.34,2
1000101486,Categoria C1,commodity,2223.12,1
1000101486,Categoria C2,commodity,1086.44,2
1000101487,Categoria C1,commodity,3410.04,1
1000101487,Categoria C2,commodity,1667.34,2
1000101488,Categoria C1,commodity,2223.12,1
1000101488,Categoria C2,commodity,1086.44,2
1000101533,Categoria C1,commodity,2223.12,1
1000101533,Categoria C2,commodity,1086.44,2
1000101534,Categoria C1,commodity,1802.36,1
1000101534,Categoria C2,commodity,879.2,2
1000101535,Categoria C1,commodity,3410.04,1
1000101535,Categoria C2,commodity,1667.34,2
1000101536,Categoria C1,commodity,4546.72,1
1000101536,Categoria C2,commodity,2223.12,2
1000101537,Categoria C1,commodity,3410.04,1
1000101537,Categoria C2,commodity,1667.34,2
1000101538,Categoria C1,commodity,2223.12,1
1000101538,Categoria C2,commodity,1086.44,2
1000101539,Categoria C1,commodity,2223.12,1
1000101539,Categoria C2,commodity,1086.44,2
1000101540,Categoria C1,commodity,2223.12,1
1000101540,Categoria C2,commodity,1086.44,2
1000101541,Categoria C1,commodity,3410.04,1
