client_id,product_category,product_type,postal_code,province,in_clients_master,client_master_conflict,has_category_potential,potential_value,potential_family_count,has_observed_sales,first_observed_date,last_observed_date,active_days,invoice_count,product_count,purchase_units_total,purchase_value_total,refund_units_total,refund_value_total,non_purchase_signal_count,campaign_purchase_value_total
23423,Categoria T1,technical,33750,Asturias,True,False,False,0.0,0,True,2021-01-26,2021-10-07,5,5,1,5,1598.75,0,0.0,0,0.0
30618,Categoria C2,commodity,48012,Vizcaya,True,False,True,20717.72,2,True,2021-01-26,2023-09-26,5,6,1,96,3782.51,0,0.0,0,0.0
31380,Categoria T1,technical,36380,Pontevedra,True,False,False,0.0,0,True,2021-01-26,2023-06-13,10,10,4,21,7971.42,0,0.0,0,0.0
34811,Categoria T1,technical,18150,Granada,True,False,False,0.0,0,True,2021-01-26,2023-08-31,5,5,2,6,1791.06,0,0.0,0,543.6
35481,Categoria C2,commodity,49332,Zamora,True,False,True,879.2,2,True,2021-01-26,2023-01-10,5,4,1,39,1521.2,0,0.0,1,0.0
35674,Categoria C2,commodity,28045,Madrid,True,False,True,57151.14,2,True,2021-01-26,2021-01-26,1,1,1,12,360.22,0,0.0,0,0.0
37271,Categoria T1,technical,21004,Huelva,True,False,False,0.0,0,True,2021-01-26,2022-02-17,7,7,1,86,22292.74,0,0.0,0,0.0
38542,Categoria C1,commodity,20005,Gipúzkoa,True,False,True,2223.12,1,True,2021-01-26,2023-11-14,4,4,2,32,2482.83,0,0.0,0,0.0
40204,Categoria T1,technical,15552,A Coruña,True,False,False,0.0,0,True,2021-01-26,2021-01-31,2,1,2,7,1323.86,0,0.0,2,0.0
1000077895,Categoria C1,commodity,36610,Pontevedra,True,False,True,1802.36,1,True,2021-01-26,2023-09-26,2,2,1,2,343.99,0,0.0,0,0.0
1000078297,Categoria T1,technical,15004,A Coruña,True,False,False,0.0,0,True,2021-01-26,2022-03-21,5,5,8,47,11601.22,0,0.0,0,3753.52
1000081911,Categoria C1,commodity,45004,Toledo,True,False,True,2223.12,1,True,2021-01-26,2021-01-26,1,1,2,2,223.28,0,0.0,0,0.0
1000081941,Categoria C1,commodity,31500,Navarra,True,False,True,2223.12,1,True,2021-01-26,2021-01-26,1,1,1,1,149.94,0,0.0,0,0.0
14490,Categoria T1,technical,08241,Barcelona,True,False,False,0.0,0,True,2021-01-27,2021-09-29,3,3,2,4,1921.34,0,0.0,0,0.0
20016,Categoria T1,technical,06700,Badajoz,True,False,False,0.0,0,True,2021-01-27,2023-11-28,17,17,4,30,10503.82,0,0.0,0,0.0
23469,Categoria C2,commodity,28005,Madrid,True,False,True,11260.04,2,True,2021-01-27,2022-06-17,3,3,2,15,830.69,0,0.0,0,0.0
23589,Categoria C2,commodity,18630,Granada,True,False,True,8022.7,2,True,2021-01-27,2022-07-18,4,4,2,42,2127.22,0,0.0,0,0.0
26633,Categoria C1,commodity,08201,Barcelona,True,False,True,3410.04,1,True,2021-01-27,2023-11-22,7,7,2,19,2040.46,0,0.0,0,0.0
31421,Categoria T1,technical,06400,Badajoz,True,False,False,0.0,0,True,2021-01-27,2021-01-27,1,1,1,3,1842.83,0,0.0,0,0.0
31978,Categoria C1,commodity,31002,Navarra,True,False,True,3410.04,1,True,2021-01-27,2022-08-24,4,4,1,48,4960.2,0,0.0,0,0.0
32548,Categoria C2,commodity,31600,Navarra,True,False,True,18868.26,2,True,2021-01-27,2021-01-27,1,1,1,72,3025.86,0,0.0,0,0.0
37516,Categoria C2,commodity,,,False,False,True,9674.34,2,True,2021-01-27,2021-01-27,1,1,1,3,90.06,0,0.0,0,0.0
41014,Categoria T1,technical,08201,Barcelona,True,False,False,0.0,0,True,2021-01-27,2021-12-17,3,3,1,18,4844.17,0,0.0,0,0.0
41740,Categoria T1,technical,18193,Granada,True,False,False,0.0,0,True,2021-01-27,2021-01-27,1,1,2,2,839.2,0,0.0,0,0.0
1000067277,Categoria C2,commodity,21110,Huelva,True,False,True,9674.34,2,True,2021-01-27,2022-03-21,4,5,1,60,4696.56,0,0.0,0,1889.78
1000079254,Categoria C2,commodity,18100,Granada,True,False,True,10333.74,2,True,2021-01-27,2021-01-27,1,1,1,3,287.88,0,0.0,0,0.0
1000080775,Categoria C2,commodity,34004,Palencia,True,False,True,6292.56,2,True,2021-01-27,2021-12-24,7,6,1,54,2143.3,0,0.0,1,0.0
1000081419,Categoria C1,commodity,18150,Granada,True,False,True,2223.12,1,True,2021-01-27,2021-01-27,1,1,2,3,413.35,0,0.0,0,0.0
1000081419,Categoria C2,commodity,18150,Granada,True,False,True,10333.74,2,True,2021-01-27,2021-11-22,2,2,2,9,558.04,0,0.0,0,0.0
1000081472,Categoria T1,technical,28232,Madrid,True,False,False,0.0,0,True,2021-01-27,2023-11-27,5,5,1,15,12191.66,0,0.0,0,0.0
4415,Categoria T1,technical,28012,Madrid,True,False,False,0.0,0,True,2021-01-28,2023-09-12,3,3,2,11,2524.15,0,0.0,0,907.65
5040,Categoria C1,commodity,20560,Gipúzkoa,True,False,True,1802.36,1,True,2021-01-28,2023-12-18,17,17,2,98,11830.9,0,0.0,0,0.0
12585,Categoria C2,commodity,17430,Girona,True,False,True,20042.62,2,True,2021-01-28,2023-08-03,7,7,2,90,3975.89,0,0.0,0,0.0
22216,Categoria T1,technical,02640,Albacete,True,False,False,0.0,0,True,2021-01-28,2023-04-12,11,11,2,48,15076.21,0,0.0,0,4450.91
22282,Categoria T1,technical,28004,Madrid,True,False,False,0.0,0,True,2021-01-28,2021-10-15,4,4,3,5,2822.51,0,0.0,0,0.0
32005,Categoria T1,technical,28490,Madrid,True,False,False,0.0,0,True,2021-01-28,2021-07-29,3,3,2,4,1292.35,0,0.0,0,0.0
1000042279,Categoria T1,technical,08980,Barcelona,True,False,False,0.0,0,True,2021-01-28,2022-04-04,2,2,3,7,2359.21,0,0.0,0,0.0
1000058131,Categoria C1,commodity,15701,A Coruña,True,False,True,4546.72,1,True,2021-01-28,2023-10-17,5,5,2,17,2174.01,0,0.0,0,606.93
1000058131,Categoria C2,commodity,15701,A Coruña,True,False,True,12899.12,2,True,2021-01-28,2023-10-17,3,3,1,21,863.85,0,0.0,0,0.0
1000066191,Categoria T1,technical,33209,Asturias,True,False,False,0.0,0,True,2021-01-28,2021-01-28,1,1,2,2,946.52,0,0.0,0,0.0
1000073185,Categoria T1,technical,41980,Huelva,True,False,False,0.0,0,True,2021-01-28,2023-11-27,2,2,3,12,2831.37,0,0.0,0,0.0
1000078656,Categoria T1,technical,08410,Barcelona,True,False,False,0.0,0,True,2021-01-28,2022-01-28,6,6,2,14,4294.34,0,0.0,0,0.0
1000080905,Categoria T1,technical,28006,Madrid,True,False,False,0.0,0,True,2021-01-28,2022-02-18,3,3,4,10,4759.89,0,0.0,0,0.0
1000081640,Categoria C2,commodity,30700,Murcia,True,False,True,12764.1,2,True,2021-01-28,2021-01-28,1,1,1,12,360.22,0,0.0,0,0.0
2335,Categoria T1,technical,39009,Cantabria,True,False,False,0.0,0,True,2021-01-29,2021-10-20,2,2,1,2,639.5,0,0.0,0,0.0
3300,Categoria T1,technical,29100,Málaga,True,False,False,0.0,0,True,2021-01-29,2022-10-18,5,5,2,6,4623.21,0,0.0,0,1635.56
11344,Categoria C2,commodity,08203,Barcelona,True,False,True,7561.12,2,True,2021-01-29,2021-01-29,1,1,1,3,153.11,0,0.0,0,0.0
11592,Categoria T1,technical,28933,Madrid,True,False,False,0.0,0,True,2021-01-29,2022-01-31,13,13,2,42,13541.74,0,0.0,0,0.0
13090,Categoria T1,technical,08017,Barcelona,True,False,False,0.0,0,True,2021-01-29,2021-10-04,3,3,1,5,1598.73,0,0.0,0,0.0
13597,Categoria C1,commodity,09240,Burgos,True,False,True,1802.36,1,True,2021-01-29,2021-01-29,1,1,1,1,172.67,0,0.0,0,0.0
13597,Categoria C2,commodity,09240,Burgos,True,False,True,879.2,2,True,2021-01-29,2021-01-29,1,1,1,3,287.88,0,0.0,0,0.0
18755,Categoria T1,technical,39002,Cantabria,True,False,False,0.0,0,True,2021-01-29,2021-01-29,1,1,1,1,319.75,0,0.0,0,0.0
25122,Categoria T1,technical,28016,Madrid,True,False,False,0.0,0,True,2021-01-29,2021-02-09,2,2,2,8,2819.66,0,0.0,0,0.0
30209,Categoria C2,commodity,04860,Almería,True,False,True,1667.34,2,True,2021-01-29,2023-09-01,7,7,2,222,7397.57,0,0.0,0,0.0
30500,Categoria C1,commodity,27600,Lugo,True,False,True,3410.04,1,True,2021-01-29,2022-10-25,2,2,3,25,1976.35,0,0.0,0,0.0
33841,Categoria C2,commodity,15172,A Coruña,True,False,True,5711.66,2,True,2021-01-29,2021-01-29,1,1,2,15,540.14,0,0.0,0,0.0
35572,Categoria C1,commodity,43001,Tarragona,True,False,True,3410.04,1,True,2021-01-29,2023-12-15,13,12,1,120,10462.52,0,103.64,4,0.0
41140,Categoria T1,technical,08251,Barcelona,True,False,False,0.0,0,True,2021-01-29,2021-01-29,1,1,1,1,614.28,0,0.0,0,0.0
1000041454,Categoria C1,commodity,50017,Zaragoza,True,False,True,2223.12,1,True,2021-01-29,2022-04-29,9,10,4,53,3419.66,0,0.0,0,0.0
1000068663,Categoria T1,technical,08030,Barcelona,True,False,False,0.0,0,True,2021-01-29,2021-11-30,3,3,3,3,1896.13,0,0.0,0,0.0
1000076654,Categoria C1,commodity,06008,Badajoz,True,False,True,2223.12,1,True,2021-01-29,2023-10-16,4,4,1,51,4790.26,0,0.0,0,0.0
1000078954,Categoria T1,technical,28400,Madrid,True,False,False,0.0,0,True,2021-01-29,2022-03-04,3,3,3,13,4463.06,0,0.0,0,0.0
1000079481,Categoria T1,technical,28039,Madrid,True,False,False,0.0,0,True,2021-01-29,2021-01-29,1,1,1,1,516.0,0,0.0,0,0.0
1000080126,Categoria T1,technical,28020,Madrid,True,False,False,0.0,0,True,2021-01-29,2022-03-24,4,4,3,10,4894.75,0,0.0,0,906.96
1000081527,Categoria T1,technical,18200,Granada,True,False,False,0.0,0,True,2021-01-29,2023-02-01,23,23,2,64,20571.99,0,0.0,0,1342.73
1000081942,Categoria C1,commodity,28411,Madrid,True,False,True,1802.36,1,True,2021-01-29,2021-01-29,1,1,3,5,495.4,0,0.0,0,0.0
6131,Categoria C1,commodity,04860,Almería,True,False,True,2223.12,1,True,2021-02-01,2021-02-01,1,1,1,12,769.52,0,0.0,0,0.0
6131,Categoria C2,commodity,04860,Almería,True,False,True,10333.74,2,True,2021-02-01,2022-05-24,4,4,2,39,1519.07,0,0.0,0,0.0
20619,Categoria C1,commodity,08038,Barcelona,True,False,True,1802.36,1,True,2021-02-01,2023-05-19,4,4,1,12,1665.83,0,0.0,0,0.0
29611,Categoria T1,technical,12600,Castellón,True,False,False,0.0,0,True,2021-02-01,2021-02-01,1,1,2,3,1065.72,0,0.0,0,0.0
33993,Categoria T1,technical,25003,Lleida,True,False,False,0.0,0,True,2021-02-01,2021-10-25,9,9,2,17,7033.35,0,0.0,0,0.0
34023,Categoria T1,technical,08012,Barcelona,True,False,False,0.0,0,True,2021-02-01,2021-10-21,2,2,2,4,1637.67,0,0.0,0,0.0
41966,Categoria C1,commodity,28033,Madrid,True,False,True,2223.12,1,True,2021-02-01,2021-02-01,1,1,2,5,467.48,0,0.0,0,0.0
1000041079,Categoria C2,commodity,28005,Madrid,True,False,True,13825.42,2,True,2021-02-01,2021-04-19,2,2,2,18,936.03,0,0.0,0,0.0
1000080181,Categoria C1,commodity,08025,Barcelona,True,False,True,2223.12,1,True,2021-02-01,2023-10-19,26,26,3,190,17676.39,0,0.0,0,551.13
163,Categoria T1,technical,41008,Sevilla,True,False,False,0.0,0,True,2021-02-02,2021-07-22,2,2,1,3,959.24,0,0.0,0,0.0
6574,Categoria T1,technical,30006,Murcia,True,False,False,0.0,0,True,2021-02-02,2021-02-02,1,1,1,3,844.13,0,0.0,0,0.0
12381,Categoria C2,commodity,15701,A Coruña,True,False,True,12899.12,2,True,2021-02-02,2023-01-26,2,2,1,12,737.77,0,0.0,0,0.0
15484,Categoria T1,technical,28025,Madrid,True,False,False,0.0,0,True,2021-02-02,2023-04-25,2,2,1,6,1713.53,0,0.0,0,0.0
29150,Categoria C2,commodity,28022,Madrid,True,False,True,12764.1,2,True,2021-02-02,2023-09-08,4,4,2,39,1760.66,0,0.0,0,0.0
32225,Categoria T1,technical,30011,Murcia,True,False,False,0.0,0,True,2021-02-02,2022-11-11,4,4,4,15,5047.27,0,0.0,0,0.0
37934,Categoria C1,commodity,15007,A Coruña,True,False,True,4546.72,1,True,2021-02-02,2021-04-21,3,2,1,10,641.25,0,0.0,1,0.0
39287,Categoria T1,technical,28002,Madrid,True,False,False,0.0,0,True,2021-02-02,2022-01-26,6,6,3,8,2709.53,0,0.0,0,0.0
1000056449,Categoria T1,technical,48004,Vizcaya,True,False,False,0.0,0,True,2021-02-02,2023-01-05,4,4,3,30,13317.3,0,0.0,0,0.0
1000065883,Categoria C1,commodity,48008,Vizcaya,True,False,True,2223.12,1,True,2021-02-02,2023-06-27,5,5,2,13,1594.59,0,0.0,0,269.88
1000071660,Categoria T1,technical,28770,Madrid,True,False,False,0.0,0,True,2021-02-02,2023-10-17,10,10,3,28,8367.8,0,0.0,0,0.0
1000077824,Categoria T1,technical,29016,Málaga,True,False,False,0.0,0,True,2021-02-02,2022-12-07,2,2,3,5,1624.89,0,0.0,0,0.0
1000080217,Categoria T1,technical,48008,Vizcaya,True,False,False,0.0,0,True,2021-02-02,2021-09-22,3,3,2,63,20124.8,0,0.0,0,0.0
1000080584,Categoria C1,commodity,13300,Ciudad Real,True,False,True,2223.12,1,True,2021-02-02,2022-10-04,5,5,3,7,705.05,0,0.0,0,0.0
1000081791,Categoria C1,commodity,41740,Sevilla,True,False,True,3410.04,1,True,2021-02-02,2021-02-02,1,1,1,3,278.64,0,0.0,0,0.0
5047,Categoria C1,commodity,20160,Gipúzkoa,True,False,True,1802.36,1,True,2021-02-03,2022-05-17,6,6,2,25,2858.29,0,0.0,0,0.0
14913,Categoria C1,commodity,08020,Barcelona,True,False,True,2223.12,1,True,2021-02-03,2021-11-10,2,2,2,12,904.44,0,0.0,0,0.0
19984,Categoria C1,commodity,39300,Cantabria,True,False,True,1802.36,1,True,2021-02-03,2021-02-03,1,1,1,6,706.91,0,0.0,0,0.0
21373,Categoria T1,technical,36600,Pontevedra,True,False,False,0.0,0,True,2021-02-03,2021-09-22,3,3,1,8,2302.15,0,0.0,0,0.0
22068,Categoria C1,commodity,16002,Cuenca,True,False,True,2223.12,1,True,2021-02-03,2021-06-16,2,2,1,3,413.35,0,0.0,0,0.0
22068,Categoria T1,technical,16002,Cuenca,True,False,False,0.0,0,True,2021-02-03,2022-04-06,3,3,2,3,1158.95,0,0.0,0,0.0
27827,Categoria C1,commodity,37188,Salamanca,True,False,True,1802.36,1,True,2021-02-03,2021-02-03,1,1,2,10,1059.53,0,0.0,0,0.0
28536,Categoria C1,commodity,08290,Barcelona,True,False,True,3410.04,1,True,2021-02-03,2023-10-25,7,7,1,82,5304.71,0,0.0,0,0.0
28655,Categoria C1,commodity,08786,Barcelona,True,False,True,2223.12,1,True,2021-02-03,2022-02-04,3,3,3,14,1590.85,0,0.0,0,0.0
29603,Categoria C1,commodity,09006,Burgos,True,False,True,1802.36,1,True,2021-02-03,2021-02-03,1,1,2,10,798.09,0,0.0,0,0.0
31707,Categoria T1,technical,39010,Cantabria,True,False,False,0.0,0,True,2021-02-03,2022-05-11,16,16,5,68,32953.54,0,0.0,0,0.0
34686,Categoria T1,technical,08560,Barcelona,True,False,False,0.0,0,True,2021-02-03,2023-02-17,15,15,5,55,16935.68,0,0.0,0,0.0
1000074828,Categoria T1,technical,28002,Madrid,True,False,False,0.0,0,True,2021-02-03,2021-10-19,3,3,1,3,959.25,0,0.0,0,0.0
1000079033,Categoria C1,commodity,31591,Navarra,True,False,True,1802.36,1,True,2021-02-03,2021-10-29,3,3,2,17,1232.55,0,0.0,0,0.0
1000079033,Categoria T1,technical,31591,Navarra,True,False,False,0.0,0,True,2021-02-03,2023-03-27,9,9,2,26,12660.56,0,0.0,0,0.0
1000080267,Categoria C2,commodity,15270,A Coruña,True,False,True,7215.72,2,True,2021-02-03,2022-04-13,6,6,1,72,2385.29,0,0.0,0,0.0
1000081331,Categoria C2,commodity,28805,Madrid,True,False,True,24787.16,2,True,2021-02-03,2023-06-27,22,22,2,279,9716.73,0,0.0,0,724.02
8875,Categoria C2,commodity,08186,Barcelona,True,False,True,5711.66,2,True,2021-02-04,2023-03-31,3,3,2,15,881.59,0,0.0,0,0.0
11020,Categoria T1,technical,39700,Cantabria,True,False,False,0.0,0,True,2021-02-04,2021-07-08,2,2,1,6,1790.58,0,0.0,0,0.0
12419,Categoria C1,commodity,15010,A Coruña,True,False,True,2223.12,1,True,2021-02-04,2022-08-26,3,3,2,12,1168.71,0,0.0,0,0.0
14765,Categoria T1,technical,08021,Barcelona,True,False,False,0.0,0,True,2021-02-04,2022-10-20,8,8,2,34,10726.65,0,0.0,0,0.0
25416,Categoria C2,commodity,10001,Cáceres,True,False,True,47903.84,2,True,2021-02-04,2021-12-22,4,3,1,36,1080.66,0,0.0,1,0.0
1000073653,Categoria T1,technical,06011,Badajoz,True,False,False,0.0,0,True,2021-02-04,2021-02-04,1,1,2,2,839.2,0,0.0,0,0.0
1000077228,Categoria T1,technical,03015,Alicante,True,False,False,0.0,0,True,2021-02-04,2022-10-27,2,2,1,2,639.5,0,0.0,0,0.0
1000080738,Categoria T1,technical,47015,Valladolid,True,False,False,0.0,0,True,2021-02-04,2021-02-04,1,1,1,1,519.45,0,0.0,0,0.0
1000081346,Categoria T1,technical,28891,Madrid,True,False,False,0.0,0,True,2021-02-04,2022-06-28,10,10,2,40,20216.0,0,0.0,0,2088.54
1000081944,Categoria T1,technical,41210,Sevilla,True,False,False,0.0,0,True,2021-02-04,2021-12-09,4,4,5,7,3214.8,0,0.0,0,0.0
12295,Categoria T1,technical,15010,A Coruña,True,False,False,0.0,0,True,2021-02-05,2022-10-19,13,13,4,156,34281.89,0,0.0,0,0.0
14593,Categoria C1,commodity,06800,Badajoz,True,False,True,2223.12,1,True,2021-02-05,2022-08-25,2,2,3,15,1795.35,0,0.0,0,0.0
15214,Categoria T1,technical,50004,Zaragoza,True,False,False,0.0,0,True,2021-02-05,2021-02-05,1,1,1,7,1924.88,0,0.0,0,0.0
23278,Categoria C1,commodity,10100,Cáceres,True,False,True,2223.12,1,True,2021-02-05,2021-02-05,1,1,2,10,690.9,0,0.0,0,0.0
32405,Categoria C2,commodity,15404,A Coruña,True,False,True,9674.34,2,True,2021-02-05,2021-05-19,3,3,1,30,900.56,0,0.0,0,0.0
36431,Categoria C2,commodity,08213,Barcelona,True,False,True,879.2,2,True,2021-02-05,2021-02-05,1,1,1,6,482.18,0,0.0,0,0.0
40248,Categoria C2,commodity,31007,Navarra,True,False,True,10333.74,2,True,2021-02-05,2021-04-26,2,2,2,15,936.19,0,0.0,0,0.0
40248,Categoria T1,technical,31007,Navarra,True,False,False,0.0,0,True,2021-02-05,2023-05-31,9,9,1,63,17439.22,0,0.0,0,0.0
40349,Categoria C1,commodity,07010,Baleares,True,False,True,0.0,1,True,2021-02-05,2022-01-11,4,4,4,16,1609.89,0,0.0,0,0.0
40832,Categoria C1,commodity,20200,Gipúzkoa,True,False,True,2223.12,1,True,2021-02-05,2023-11-17,13,13,2,142,11736.3,0,0.0,0,0.0
1000057006,Categoria T1,technical,12550,Castellón,True,False,False,0.0,0,True,2021-02-05,2021-02-05,1,1,3,10,4595.32,0,0.0,0,0.0
1000058195,Categoria C2,commodity,50004,Zaragoza,True,False,True,1667.34,2,True,2021-02-05,2023-08-30,9,10,2,66,3388.08,0,0.0,0,0.0
1000079156,Categoria C1,commodity,46009,Valencia,True,False,True,3410.04,1,True,2021-02-05,2022-09-08,2,2,2,20,1674.64,0,0.0,0,0.0
1000080128,Categoria C1,commodity,36004,Pontevedra,True,False,True,2223.12,1,True,2021-02-05,2021-11-03,4,4,3,20,2123.7,0,0.0,0,0.0
1000080355,Categoria C1,commodity,18001,Granada,True,False,True,2223.12,1,True,2021-02-05,2021-02-05,1,1,1,1,85.5,0,0.0,0,0.0
1000080355,Categoria C2,commodity,18001,Granada,True,False,True,10333.74,2,True,2021-02-05,2023-07-06,6,6,2,60,2909.62,0,0.0,0,0.0
1000081322,Categoria C1,commodity,28025,Madrid,True,False,True,2223.12,1,True,2021-02-05,2022-02-11,6,6,4,30,3265.06,0,0.0,0,0.0
8845,Categoria T1,technical,15005,A Coruña,True,False,False,0.0,0,True,2021-02-08,2023-10-25,4,4,1,22,6047.26,0,0.0,0,0.0
10908,Categoria T1,technical,48013,Vizcaya,True,False,False,0.0,0,True,2021-02-08,2023-10-24,9,9,3,47,15782.68,0,0.0,0,2765.52
12440,Categoria T1,technical,18600,Granada,True,False,False,0.0,0,True,2021-02-08,2022-05-30,3,3,2,11,3407.06,0,0.0,0,0.0
29258,Categoria T1,technical,29640,Málaga,True,False,False,0.0,0,True,2021-02-08,2022-02-25,7,7,2,16,8620.84,0,0.0,0,0.0
32191,Categoria T1,technical,43540,Tarragona,True,False,False,0.0,0,True,2021-02-08,2021-02-08,1,1,1,1,865.89,0,0.0,0,0.0
38671,Categoria T1,technical,04001,Almería,True,False,False,0.0,0,True,2021-02-08,2023-01-17,5,5,2,12,4091.98,0,0.0,0,0.0
41924,Categoria C1,commodity,28042,Madrid,True,False,True,2223.12,1,True,2021-02-08,2023-11-29,7,7,3,23,2909.2,0,0.0,0,0.0
1000067289,Categoria C2,commodity,15403,A Coruña,True,False,True,15539.86,2,True,2021-02-08,2021-09-27,3,3,1,36,1080.66,0,0.0,0,0.0
1000076404,Categoria C1,commodity,46004,Valencia,True,False,True,3410.04,1,True,2021-02-08,2022-12-13,2,2,1,25,2273.42,0,0.0,0,0.0
1000079786,Categoria C1,commodity,28760,Madrid,True,False,True,2223.12,1,True,2021-02-08,2021-02-08,1,1,2,5,407.82,0,0.0,0,0.0
1000080251,Categoria T1,technical,50600,Zaragoza,True,False,False,0.0,0,True,2021-02-08,2023-05-23,4,4,3,14,6931.15,0,0.0,0,0.0
1000081946,Categoria T1,technical,08029,Barcelona,True,False,False,0.0,0,True,2021-02-08,2021-02-08,1,1,2,6,2829.39,0,0.0,0,0.0
11038,Categoria C2,commodity,08210,Barcelona,True,False,True,7561.12,2,True,2021-02-09,2021-09-09,5,4,2,30,1749.82,0,0.0,2,0.0
12810,Categoria C2,commodity,08290,Barcelona,True,False,True,1086.44,2,True,2021-02-09,2021-02-09,1,1,1,12,504.32,0,0.0,0,0.0
14664,Categoria C2,commodity,04770,Almería,True,False,True,5711.66,2,True,2021-02-09,2023-12-11,13,13,2,150,8102.63,0,0.0,0,0.0
19649,Categoria C1,commodity,08034,Barcelona,True,False,True,1802.36,1,True,2021-02-09,2021-02-09,1,1,2,12,1157.37,0,0.0,0,0.0
25889,Categoria T1,technical,29620,Málaga,True,False,False,0.0,0,True,2021-02-09,2021-05-12,2,2,7,14,4100.81,0,0.0,0,0.0
39082,Categoria C1,commodity,01010,Álava,True,False,True,2223.12,1,True,2021-02-09,2023-11-17,25,25,4,114,12949.64,0,0.0,0,551.13
41386,Categoria T1,technical,28840,Madrid,True,False,False,0.0,0,True,2021-02-09,2022-02-21,4,4,1,4,3463.56,0,0.0,0,0.0
41970,Categoria C1,commodity,20110,Gipúzkoa,True,False,True,2223.12,1,True,2021-02-09,2023-10-03,8,8,2,56,4129.62,0,0.0,0,0.0
1000038392,Categoria C1,commodity,07800,Baleares,True,False,True,3410.04,1,True,2021-02-09,2023-03-29,3,3,2,12,930.26,0,0.0,0,0.0
1000039665,Categoria C2,commodity,50010,Zaragoza,True,False,True,9065.18,2,True,2021-02-09,2021-02-09,1,1,1,12,360.22,0,0.0,0,0.0
1000044594,Categoria C2,commodity,28020,Madrid,True,False,True,24206.26,2,True,2021-02-09,2021-02-09,1,1,1,6,180.11,0,0.0,0,0.0
1000066514,Categoria T1,technical,30140,Murcia,True,False,False,0.0,0,True,2021-02-09,2021-02-09,1,1,1,3,844.13,0,0.0,0,0.0
1000067963,Categoria T1,technical,41700,Sevilla,True,False,False,0.0,0,True,2021-02-09,2021-05-05,2,2,2,4,1458.41,0,0.0,0,0.0
1000068858,Categoria C2,commodity,28521,Madrid,True,False,True,2728.66,2,True,2021-02-09,2023-09-07,3,3,2,27,1162.14,0,0.0,0,0.0
1000079862,Categoria T1,technical,04700,Almería,True,False,False,0.0,0,True,2021-02-09,2021-04-29,2,2,2,6,2579.51,0,0.0,0,0.0
1000080600,Categoria T1,technical,30840,Murcia,True,False,False,0.0,0,True,2021-02-09,2023-03-23,3,3,5,18,5332.36,0,0.0,0,0.0
1000080939,Categoria C2,commodity,28200,Madrid,True,False,True,3654.96,2,True,2021-02-09,2023-02-24,5,5,2,73,2924.68,0,0.0,0,0.0
1000081935,Categoria C2,commodity,30204,Murcia,True,False,True,10333.74,2,True,2021-02-09,2023-09-21,32,39,1,810,24894.94,0,0.0,4,1455.2
816,Categoria C2,commodity,46750,Valencia,True,False,True,3548.2,2,True,2021-02-10,2021-02-10,1,1,1,3,179.92,0,0.0,0,0.0
1643,Categoria C1,commodity,31008,Navarra,True,False,True,1802.36,1,True,2021-02-10,2022-02-07,2,2,2,16,1151.4,0,0.0,0,0.0
4544,Categoria T1,technical,28015,Madrid,True,False,False,0.0,0,True,2021-02-10,2021-04-27,2,2,1,4,1003.24,0,0.0,0,0.0
10549,Categoria T1,technical,48980,Vizcaya,True,False,False,0.0,0,True,2021-02-10,2023-11-17,5,5,2,16,12951.65,0,0.0,0,0.0
15397,Categoria T1,technical,28320,Madrid,True,False,False,0.0,0,True,2021-02-10,2023-11-20,8,8,2,12,8727.78,0,0.0,0,865.89
28105,Categoria C2,commodity,18110,Granada,True,False,True,12183.2,2,True,2021-02-10,2022-10-13,5,5,2,60,2153.47,0,0.0,0,0.0
1000069849,Categoria T1,technical,41001,Sevilla,True,False,False,0.0,0,True,2021-02-10,2023-08-29,3,3,4,10,2850.1,0,0.0,0,0.0
1000078423,Categoria T1,technical,46900,Valencia,True,False,False,0.0,0,True,2021-02-10,2021-07-06,3,3,2,9,4348.15,0,0.0,0,0.0
1000079181,Categoria T1,technical,13200,Ciudad Real,True,False,False,0.0,0,True,2021-02-10,2023-10-27,6,6,3,43,14933.31,0,0.0,0,2106.34
1000079799,Categoria T1,technical,08027,Barcelona,True,False,False,0.0,0,True,2021-02-10,2021-06-17,2,2,1,2,639.5,0,0.0,0,0.0
100,Categoria C2,commodity,41400,Sevilla,True,False,True,6424.44,2,True,2021-02-11,2021-11-10,2,2,1,9,899.61,0,0.0,0,0.0
1314,Categoria T1,technical,31002,Navarra,True,False,False,0.0,0,True,2021-02-11,2023-07-03,9,9,5,66,20523.85,0,0.0,0,0.0
13173,Categoria T1,technical,08512,Barcelona,True,False,False,0.0,0,True,2021-02-11,2021-02-11,1,1,1,1,319.75,0,0.0,0,0.0
22929,Categoria C1,commodity,28340,Madrid,True,False,True,2223.12,1,True,2021-02-11,2022-08-24,5,5,3,32,3164.72,0,0.0,0,0.0
40074,Categoria T1,technical,41439,Sevilla,True,False,False,0.0,0,True,2021-02-11,2021-10-29,16,16,3,38,13853.74,0,0.0,0,0.0
41885,Categoria T1,technical,07450,Baleares,True,False,False,0.0,0,True,2021-02-11,2021-02-11,1,1,3,4,1657.27,0,0.0,0,0.0
1000079886,Categoria T1,technical,47001,Valladolid,True,False,False,0.0,0,True,2021-02-11,2022-09-06,3,3,3,7,2220.51,0,0.0,0,0.0
1000080860,Categoria C1,commodity,08520,Barcelona,True,False,True,4546.72,1,True,2021-02-11,2021-06-07,2,2,1,4,551.14,0,0.0,0,0.0
